user_number,datetime,Consommation,cluster,anomalie,type
1_15,2016-07-04 06:23:47,0,1,0,
1_15,2016-07-04 07:23:47,0,1,0,
1_15,2016-07-04 08:23:47,0,1,0,
1_15,2016-07-04 09:23:47,0,1,0,
1_15,2016-07-04 10:23:45,1,1,0,
1_15,2016-07-04 11:23:45,0,1,0,
1_15,2016-07-04 12:23:45,0,1,0,
1_15,2016-07-04 13:23:45,0,1,0,
1_15,2016-07-04 14:23:45,0,1,0,
1_15,2016-07-04 15:23:45,0,1,0,
1_15,2016-07-04 16:23:45,0,1,0,
1_15,2016-07-04 17:23:45,0,1,0,
1_15,2016-07-04 18:23:43,0,1,0,
1_15,2016-07-04 19:23:43,0,1,0,
1_15,2016-07-04 20:23:43,0,1,0,
1_15,2016-07-04 21:23:43,0,1,0,
1_15,2016-07-04 22:23:46,0,1,0,
1_15,2016-07-04 23:23:46,0,1,0,
1_15,2016-08-04 00:23:46,0,1,0,
1_15,2016-08-04 01:23:46,0,1,0,
1_15,2016-08-04 02:23:43,0,1,0,
1_15,2016-08-04 03:23:43,0,1,0,
1_15,2016-08-04 04:23:43,0,1,0,
1_15,2016-08-04 05:23:43,0,1,0,
1_15,2016-08-04 06:23:45,0,1,0,
1_15,2016-08-04 07:23:45,0,1,0,
1_15,2016-08-04 08:23:45,0,1,0,
1_15,2016-08-04 09:23:45,0,1,0,
1_15,2016-08-04 10:23:42,0,1,0,
1_15,2016-08-04 11:23:42,0,1,0,
1_15,2016-08-04 12:23:42,0,1,0,
1_15,2016-08-04 13:23:42,0,1,0,
1_15,2016-08-04 14:23:43,0,1,0,
1_15,2016-08-04 15:23:43,0,1,0,
1_15,2016-08-04 16:23:43,0,1,0,
1_15,2016-08-04 17:23:43,0,1,0,
1_15,2016-08-04 18:23:43,0,1,0,
1_15,2016-08-04 19:23:43,0,1,0,
1_15,2016-08-04 20:23:43,0,1,0,
1_15,2016-08-04 21:23:43,0,1,0,
1_15,2016-08-04 22:23:44,0,1,0,
1_15,2016-08-04 23:23:44,0,1,0,
1_15,2016-09-04 00:23:44,-30,1,1,prb de retour d/eau
1_15,2016-09-04 01:23:44,-30,1,1,prb de retour d/eau
1_15,2016-09-04 02:23:41,-30,1,1,prb de retour d/eau
1_15,2016-09-04 03:23:41,-30,1,1,prb de retour d/eau
1_15,2016-09-04 04:23:41,-30,1,1,prb de retour d/eau
1_15,2016-09-04 05:23:41,-30,1,1,prb de retour d/eau
1_15,2016-09-04 06:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 07:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 08:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 09:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 10:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 11:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 12:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 13:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 14:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 15:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 16:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 17:23:42,-30,1,1,prb de retour d/eau
1_15,2016-09-04 18:23:40,-31,1,1,prb de retour d/eau
1_15,2016-09-04 19:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 20:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 21:23:40,-30,1,1,prb de retour d/eau
1_15,2016-09-04 22:23:44,-30,1,1,prb de retour d/eau
1_15,2016-09-04 23:23:44,0,1,0,
1_15,2016-10-04 00:23:44,0,1,0,
1_15,2016-10-04 01:23:44,0,1,0,
1_15,2016-10-04 02:23:38,0,1,0,
1_15,2016-10-04 03:23:38,0,1,0,
1_15,2016-10-04 04:23:38,0,1,0,
1_15,2016-10-04 05:23:38,0,1,0,
1_15,2016-10-04 06:23:41,21,1,0,
1_15,2016-10-04 07:23:41,0,1,0,
1_15,2016-10-04 08:23:41,0,1,0,
1_15,2016-10-04 09:23:41,0,1,0,
1_15,2016-10-04 10:23:37,0,1,0,
1_15,2016-10-04 11:23:37,6,1,0,
1_15,2016-10-04 12:23:37,127,1,0,
1_15,2016-10-04 13:23:37,154,1,0,
1_15,2016-10-04 14:23:39,50,1,0,
1_15,2016-10-04 15:23:39,74,1,0,
1_15,2016-10-04 16:23:39,26,1,0,
1_15,2016-10-04 17:23:39,157,1,0,
1_15,2016-10-04 18:23:37,55,1,0,
1_15,2016-10-04 19:23:37,2,1,0,
1_15,2016-10-04 20:23:37,20,1,0,
1_15,2016-10-04 21:23:37,2,1,0,
1_15,2016-11-04 02:23:37,73,1,0,
1_15,2016-11-04 03:23:37,0,1,0,
1_15,2016-11-04 04:23:37,0,1,0,
1_15,2016-11-04 05:23:37,0,1,0,
1_15,2016-11-04 06:23:38,0,1,0,
1_15,2016-11-04 07:23:38,15,1,0,
1_15,2016-11-04 08:23:38,181,1,0,
1_15,2016-11-04 09:23:38,28,1,0,
1_15,2016-11-04 10:23:35,0,1,0,
1_15,2016-11-04 11:23:35,0,1,0,
1_15,2016-11-04 12:23:35,0,1,0,
1_15,2016-11-04 13:23:35,0,1,0,
1_15,2016-11-04 14:23:37,1,1,0,
1_15,2016-11-04 15:23:37,11,1,0,
1_15,2016-11-04 16:23:37,19,1,0,
