user_number,datetime,Consommation,cluster
65,2016-06-08 00:35:31,47,1
65,2016-06-08 01:35:31,3,1
65,2016-06-08 02:35:31,3,1
65,2016-06-08 03:35:31,0,1
65,2016-06-08 04:35:29,0,1
65,2016-06-08 05:35:29,0,1
65,2016-06-08 06:35:29,0,1
65,2016-06-08 07:35:29,3,1
65,2016-06-08 08:35:37,29,1
65,2016-06-08 09:35:37,41,1
65,2016-06-08 10:35:37,3,1
65,2016-06-08 11:35:37,1,1
65,2016-06-08 12:35:29,19,1
65,2016-06-08 13:35:29,16,1
65,2016-06-08 14:35:29,0,1
65,2016-06-08 15:35:29,14,1
65,2016-06-08 16:35:29,11,1
65,2016-06-08 17:35:29,59,1
65,2016-06-08 18:35:29,32,1
65,2016-06-08 19:35:29,16,1
65,2016-06-08 20:53:43,25,1
65,2016-06-08 21:53:43,29,1
65,2016-06-08 22:53:43,25,1
65,2016-06-08 23:53:43,15,1
65,2016-06-09 00:54:11,52,1
65,2016-06-09 01:54:11,21,1
65,2016-06-09 02:54:11,0,1
65,2016-06-09 03:54:11,0,1
65,2016-06-09 04:35:27,15,1
65,2016-06-09 05:35:27,41,1
65,2016-06-09 06:35:27,1,1
65,2016-06-09 07:35:27,1,1
65,2016-06-09 08:54:11,17,1
65,2016-06-09 09:54:11,12,1
65,2016-06-09 10:54:11,0,1
65,2016-06-09 11:54:11,4,1
65,2016-06-09 12:35:27,2,1
65,2016-06-09 13:35:27,25,1
65,2016-06-09 14:35:27,23,1
65,2016-06-09 15:35:27,30,1
65,2016-06-09 16:54:29,39,1
65,2016-06-09 17:54:29,10,1
65,2016-06-09 18:54:29,8,1
65,2016-06-09 19:54:29,1,1
65,2016-06-09 20:53:58,9,1
65,2016-06-09 21:53:58,12,1
65,2016-06-09 22:53:58,1,1
65,2016-06-09 23:53:58,20,1
65,2016-06-10 00:35:26,7,1
65,2016-06-10 01:35:26,22,1
65,2016-06-10 02:35:26,1,1
65,2016-06-10 03:35:26,0,1
65,2016-06-10 04:35:26,0,1
65,2016-06-10 05:35:26,0,1
65,2016-06-10 06:35:26,0,1
65,2016-06-10 07:35:26,1,1
65,2016-06-10 08:53:06,7,1
65,2016-06-10 09:53:06,27,1
65,2016-06-10 10:53:06,0,1
65,2016-06-10 11:53:06,8,1
65,2016-06-10 12:35:25,19,1
65,2016-06-10 13:35:25,76,1
65,2016-06-10 14:35:25,137,1
65,2016-06-10 15:35:25,95,1
65,2016-06-10 16:52:44,31,1
65,2016-06-10 17:52:44,67,1
65,2016-06-10 18:52:44,42,1
65,2016-06-10 19:52:44,3,1
65,2016-06-10 20:35:25,0,1
65,2016-06-10 21:35:25,0,1
65,2016-06-10 22:35:25,16,1
65,2016-06-10 23:35:25,0,1
65,2016-06-11 00:53:52,0,1
65,2016-06-11 01:53:52,19,1
65,2016-06-11 02:53:52,11,1
65,2016-06-11 03:53:52,0,1
65,2016-06-11 04:35:24,0,1
65,2016-06-11 05:35:24,0,1
65,2016-06-11 06:35:24,0,1
65,2016-06-11 07:35:24,9,1
65,2016-06-11 08:35:34,10,1
65,2016-06-11 09:35:34,1,1
65,2016-06-11 10:35:34,0,1
65,2016-06-11 11:35:34,16,1
65,2016-06-11 12:35:27,0,1
65,2016-06-11 13:35:27,12,1
65,2016-06-11 14:35:27,13,1
65,2016-06-11 15:35:27,21,1
65,2016-06-11 16:35:26,34,1
65,2016-06-11 17:35:26,72,1
65,2016-06-11 18:35:26,34,1
65,2016-06-11 19:35:26,25,1
65,2016-06-11 20:52:28,10,1
65,2016-06-11 21:52:28,7,1
65,2016-06-11 22:52:28,5,1
65,2016-06-11 23:52:28,8,1
65,2016-06-12 00:35:31,32,1
65,2016-06-12 01:35:31,4,1
65,2016-06-12 02:35:31,39,1
65,2016-06-12 03:35:31,0,1
65,2016-06-12 04:52:35,15,1
65,2016-06-12 05:52:35,42,1
65,2016-06-12 06:52:35,0,1
65,2016-06-12 07:52:35,0,1
65,2016-06-12 12:53:43,58,1
65,2016-06-12 13:53:43,166,1
65,2016-06-12 14:53:43,25,1
65,2016-06-12 15:53:43,1,1
65,2016-06-12 16:52:39,0,1
65,2016-06-12 17:52:39,3,1
65,2016-06-12 18:52:39,0,1
65,2016-06-12 19:52:39,1,1
65,2016-06-12 20:54:06,0,1
65,2016-06-12 21:54:06,7,1
65,2016-06-12 22:54:06,22,1
65,2016-06-12 23:54:06,38,1
65,2016-06-13 00:35:26,44,1
65,2016-06-13 01:35:26,10,1
65,2016-06-13 02:35:26,0,1
65,2016-06-13 03:35:26,1,1
65,2016-06-13 04:35:21,1,1
65,2016-06-13 05:35:21,0,1
65,2016-06-13 06:35:21,0,1
65,2016-06-13 07:35:21,0,1
65,2016-06-13 08:54:26,12,1
65,2016-06-13 09:54:26,17,1
65,2016-06-13 10:54:26,9,1
65,2016-06-13 11:54:26,0,1
65,2016-06-13 12:35:18,2,1
65,2016-06-13 13:35:18,0,1
65,2016-06-13 14:35:18,4,1
65,2016-06-13 15:35:18,22,1
65,2016-06-13 16:52:49,2,1
65,2016-06-13 17:52:49,32,1
65,2016-06-13 18:52:49,44,1
65,2016-06-13 19:52:49,42,1
65,2016-06-13 20:35:26,15,1
65,2016-06-13 21:35:26,3,1
65,2016-06-13 22:35:26,8,1
65,2016-06-13 23:35:26,29,1
65,2016-06-14 00:52:21,9,1
65,2016-06-14 01:52:21,18,1
65,2016-06-14 02:52:21,12,1
65,2016-06-14 03:52:21,0,1
65,2016-06-14 04:35:17,14,1
65,2016-06-14 05:35:17,42,1
65,2016-06-14 06:35:17,0,1
65,2016-06-14 07:35:17,0,1
65,2016-06-14 08:50:55,6,1
65,2016-06-14 09:50:55,8,1
65,2016-06-14 10:50:55,2,1
65,2016-06-14 11:50:55,17,1
65,2016-06-14 12:35:16,52,1
65,2016-06-14 13:35:16,1,1
65,2016-06-14 14:35:16,8,1
65,2016-06-14 15:35:16,11,1
65,2016-06-14 16:35:16,27,1
65,2016-06-14 17:35:16,5,1
65,2016-06-14 18:35:16,29,1
65,2016-06-14 19:35:16,1,1
65,2016-06-14 20:35:19,15,1
65,2016-06-14 21:35:19,0,1
65,2016-06-14 22:35:19,13,1
65,2016-06-14 23:35:19,59,1
65,2016-06-15 00:53:26,23,1
65,2016-06-15 01:53:26,5,1
65,2016-06-15 02:53:26,11,1
65,2016-06-15 03:53:26,0,1
65,2016-06-15 04:52:19,0,1
65,2016-06-15 05:52:19,0,1
65,2016-06-15 06:52:19,0,1
65,2016-06-15 07:52:19,0,1
65,2016-06-15 08:53:20,10,1
65,2016-06-15 09:53:20,33,1
65,2016-06-15 10:53:20,22,1
65,2016-06-15 11:53:20,49,1
65,2016-06-15 16:35:14,175,1
65,2016-06-15 17:35:14,25,1
65,2016-06-15 18:35:14,1,1
65,2016-06-15 19:35:14,0,1
65,2016-06-15 20:52:41,0,1
65,2016-06-15 21:52:41,1,1
65,2016-06-15 22:52:41,0,1
65,2016-06-15 23:52:41,0,1
65,2016-06-16 00:35:19,20,1
65,2016-06-16 01:35:19,56,1
65,2016-06-16 02:35:19,52,1
65,2016-06-16 03:35:19,0,1
65,2016-06-16 04:50:06,0,1
65,2016-06-16 05:50:06,0,1
65,2016-06-16 06:50:06,1,1
65,2016-06-16 07:50:06,0,1
65,2016-06-16 08:35:18,18,1
65,2016-06-16 09:35:18,8,1
65,2016-06-16 10:35:18,46,1
65,2016-06-16 11:35:18,50,1
65,2016-06-16 12:54:11,0,1
65,2016-06-16 13:54:11,21,1
65,2016-06-16 14:54:11,53,1
65,2016-06-16 15:54:11,55,1
65,2016-06-16 16:35:14,12,1
65,2016-06-16 17:35:14,33,1
65,2016-06-16 18:35:14,11,1
65,2016-06-16 19:35:14,0,1
65,2016-06-16 20:35:11,0,1
65,2016-06-16 21:35:11,1,1
65,2016-06-16 22:35:11,0,1
65,2016-06-16 23:35:11,5,1
65,2016-06-17 00:53:13,22,1
65,2016-06-17 01:53:13,21,1
65,2016-06-17 02:53:13,14,1
65,2016-06-17 03:53:13,0,1
65,2016-06-17 04:35:15,15,1
65,2016-06-17 05:35:15,42,1
65,2016-06-17 06:35:15,0,1
65,2016-06-17 07:35:15,0,1
65,2016-06-17 08:35:11,13,1
65,2016-06-17 09:35:11,15,1
65,2016-06-17 10:35:11,10,1
65,2016-06-17 11:35:11,1,1
65,2016-06-17 12:35:10,39,1
65,2016-06-17 13:35:10,7,1
65,2016-06-17 14:35:10,24,1
65,2016-06-17 15:35:10,15,1
65,2016-06-17 16:35:10,24,1
65,2016-06-17 17:35:10,24,1
65,2016-06-17 18:35:10,3,1
65,2016-06-17 19:35:10,15,1
65,2016-06-17 20:35:11,67,1
65,2016-06-17 21:35:11,12,1
65,2016-06-17 22:35:11,20,1
65,2016-06-17 23:35:11,26,1
65,2016-06-18 00:52:59,3,1
65,2016-06-18 01:52:59,0,1
65,2016-06-18 02:52:59,30,1
65,2016-06-18 03:52:59,0,1
65,2016-06-18 04:35:09,0,1
65,2016-06-18 05:35:09,1,1
65,2016-06-18 06:35:09,0,1
65,2016-06-18 07:35:09,0,1
65,2016-06-18 08:35:09,34,1
65,2016-06-18 09:35:09,1,1
65,2016-06-18 10:35:09,15,1
65,2016-06-18 11:35:09,11,1
65,2016-06-18 12:51:00,1,1
65,2016-06-18 13:51:00,1,1
65,2016-06-18 14:51:00,25,1
65,2016-06-18 15:51:00,25,1
65,2016-06-18 16:35:07,35,1
65,2016-06-18 17:35:07,12,1
65,2016-06-18 18:35:07,1,1
65,2016-06-18 19:35:07,10,1
65,2016-06-18 20:35:10,21,1
65,2016-06-18 21:35:10,13,1
65,2016-06-18 22:35:10,52,1
65,2016-06-18 23:35:10,14,1
65,2016-06-19 00:35:08,1,1
65,2016-06-19 01:35:08,19,1
65,2016-06-19 02:35:08,19,1
65,2016-06-19 03:35:08,0,1
65,2016-06-19 04:35:55,0,1
65,2016-06-19 05:35:55,0,1
65,2016-06-19 06:35:55,1,1
65,2016-06-19 07:35:55,0,1
65,2016-06-19 08:35:16,0,1
65,2016-06-19 09:35:16,8,1
65,2016-06-19 10:35:16,0,1
65,2016-06-19 11:35:16,44,1
65,2016-06-19 12:35:05,33,1
65,2016-06-19 13:35:05,72,1
65,2016-06-19 14:35:05,9,1
65,2016-06-19 15:35:05,1,1
65,2016-06-19 16:52:26,0,1
65,2016-06-19 17:52:26,0,1
65,2016-06-19 18:52:26,22,1
65,2016-06-19 19:52:26,24,1
65,2016-06-19 20:35:05,19,1
65,2016-06-19 21:35:05,23,1
65,2016-06-19 22:35:05,20,1
65,2016-06-19 23:35:05,31,1
65,2016-06-20 00:52:09,52,1
65,2016-06-20 01:52:09,1,1
65,2016-06-20 02:52:09,9,1
65,2016-06-20 03:52:09,8,1
65,2016-06-20 04:53:59,14,1
65,2016-06-20 05:53:59,42,1
65,2016-06-20 06:53:59,1,1
65,2016-06-20 07:53:59,1,1
65,2016-06-20 12:35:04,85,1
65,2016-06-20 13:35:04,0,1
65,2016-06-20 14:35:04,22,1
65,2016-06-20 15:35:04,26,1
65,2016-06-20 16:51:26,43,1
65,2016-06-20 17:51:26,12,1
65,2016-06-20 18:51:26,57,1
65,2016-06-20 19:51:26,44,1
65,2016-06-20 20:35:03,0,1
65,2016-06-20 21:35:03,4,1
65,2016-06-20 22:35:03,4,1
65,2016-06-20 23:35:03,18,1
65,2016-06-21 00:35:03,34,1
65,2016-06-21 01:35:03,7,1
65,2016-06-21 02:35:03,14,1
65,2016-06-21 03:35:03,3,1
65,2016-06-21 04:35:12,0,1
65,2016-06-21 05:35:12,1,1
65,2016-06-21 06:35:12,0,1
65,2016-06-21 07:35:12,1,1
65,2016-06-21 16:50:52,130,1
65,2016-06-21 17:50:52,29,1
65,2016-06-21 18:50:52,30,1
65,2016-06-21 19:50:52,5,1
65,2016-06-21 20:35:04,18,1
65,2016-06-21 21:35:04,6,1
65,2016-06-21 22:35:04,17,1
65,2016-06-21 23:35:04,12,1
65,2016-06-22 00:35:02,6,1
65,2016-06-22 01:35:02,0,1
65,2016-06-22 02:35:02,26,1
65,2016-06-22 03:35:02,19,1
65,2016-06-22 04:52:08,1,1
65,2016-06-22 05:52:08,1,1
65,2016-06-22 06:52:08,1,1
65,2016-06-22 07:52:08,0,1
65,2016-06-22 08:35:01,5,1
65,2016-06-22 09:35:01,17,1
65,2016-06-22 10:35:01,2,1
65,2016-06-22 11:35:01,1,1
65,2016-06-22 12:34:59,10,1
65,2016-06-22 13:34:59,26,1
65,2016-06-22 14:34:59,3,1
65,2016-06-22 15:34:59,1,1
65,2016-06-22 16:35:02,20,1
65,2016-06-22 17:35:02,16,1
65,2016-06-22 18:35:02,1,1
65,2016-06-22 19:35:02,0,1
65,2016-06-22 20:51:14,40,1
65,2016-06-22 21:51:14,33,1
65,2016-06-22 22:51:14,11,1
65,2016-06-22 23:51:14,77,1
65,2016-06-23 04:52:05,36,1
65,2016-06-23 05:52:05,47,1
65,2016-06-23 06:52:05,0,1
65,2016-06-23 07:52:05,0,1
65,2016-06-23 12:52:47,39,1
65,2016-06-23 13:52:47,27,1
65,2016-06-23 14:52:47,1,1
65,2016-06-23 15:52:47,1,1
65,2016-06-23 16:34:58,6,1
65,2016-06-23 17:34:58,0,1
65,2016-06-23 18:34:58,13,1
65,2016-06-23 19:34:58,17,1
65,2016-06-23 20:50:43,2,1
65,2016-06-23 21:50:43,6,1
65,2016-06-23 22:50:43,58,1
65,2016-06-23 23:50:43,48,1
65,2016-06-24 00:34:56,5,1
65,2016-06-24 01:34:56,0,1
65,2016-06-24 02:34:56,0,1
65,2016-06-24 03:34:56,7,1
65,2016-06-24 04:34:57,20,1
65,2016-06-24 05:34:57,0,1
65,2016-06-24 06:34:57,0,1
65,2016-06-24 07:34:57,27,1
65,2016-06-24 12:34:59,46,1
65,2016-06-24 13:34:59,34,1
65,2016-06-24 14:34:59,37,1
65,2016-06-24 15:34:59,0,1
65,2016-06-24 20:52:39,25,1
65,2016-06-24 21:52:39,77,1
65,2016-06-24 22:52:39,56,1
65,2016-06-24 23:52:39,8,1
65,2016-06-25 00:53:29,3,1
65,2016-06-25 01:53:29,0,1
65,2016-06-25 02:53:29,1,1
65,2016-06-25 03:53:29,6,1
65,2016-06-25 08:34:57,18,1
65,2016-06-25 09:34:57,1,1
65,2016-06-25 10:34:57,2,1
65,2016-06-25 11:34:57,2,1
65,2016-06-25 12:34:54,4,1
65,2016-06-25 13:34:54,22,1
65,2016-06-25 14:34:54,31,1
65,2016-06-25 15:34:54,56,1
65,2016-06-25 16:34:55,35,1
65,2016-06-25 17:34:55,36,1
65,2016-06-25 18:34:55,15,1
65,2016-06-25 19:34:55,2,1
65,2016-06-25 20:34:52,27,1
65,2016-06-25 21:34:52,17,1
65,2016-06-25 22:34:52,40,1
65,2016-06-25 23:34:52,63,1
65,2016-06-26 00:54:01,7,1
65,2016-06-26 01:54:01,0,1
65,2016-06-26 02:54:01,6,1
65,2016-06-26 03:54:01,4,1
65,2016-06-26 04:35:05,25,1
65,2016-06-26 05:35:05,42,1
65,2016-06-26 06:35:05,0,1
65,2016-06-26 07:35:05,0,1
65,2016-06-26 08:35:14,0,1
65,2016-06-26 09:35:14,4,1
65,2016-06-26 10:35:14,1,1
65,2016-06-26 11:35:14,1,1
65,2016-06-26 12:34:49,14,1
65,2016-06-26 13:34:49,73,1
65,2016-06-26 14:34:49,47,1
65,2016-06-26 15:34:49,30,1
65,2016-06-26 20:51:52,197,1
65,2016-06-26 21:51:52,0,1
65,2016-06-26 22:51:52,1,1
65,2016-06-26 23:51:52,4,1
65,2016-06-27 00:34:50,15,1
65,2016-06-27 01:34:50,17,1
65,2016-06-27 02:34:50,10,1
65,2016-06-27 03:34:50,6,1
65,2016-06-27 04:34:52,0,1
65,2016-06-27 05:34:52,0,1
65,2016-06-27 06:34:52,0,1
65,2016-06-27 07:34:52,0,1
65,2016-06-27 08:35:00,3,1
65,2016-06-27 09:35:00,31,1
65,2016-06-27 10:35:00,42,1
65,2016-06-27 11:35:00,1,1
65,2016-06-27 16:52:33,3,1
65,2016-06-27 17:52:33,19,1
65,2016-06-27 18:52:33,0,1
65,2016-06-27 19:52:33,1,1
65,2016-06-27 20:34:47,5,1
65,2016-06-27 21:34:47,0,1
65,2016-06-27 22:34:47,1,1
65,2016-06-27 23:34:47,0,1
65,2016-06-28 00:34:47,83,1
65,2016-06-28 01:34:47,74,1
65,2016-06-28 02:34:47,56,1
65,2016-06-28 03:34:47,0,1
65,2016-06-28 04:51:49,0,1
65,2016-06-28 05:51:49,1,1
65,2016-06-28 06:51:49,6,1
65,2016-06-28 07:51:49,6,1
65,2016-06-28 08:51:36,2,1
65,2016-06-28 09:51:36,7,1
65,2016-06-28 10:51:36,20,1
65,2016-06-28 11:51:36,8,1
65,2016-06-28 12:34:55,17,1
65,2016-06-28 13:34:55,47,1
65,2016-06-28 14:34:55,37,1
65,2016-06-28 15:34:55,71,1
65,2016-06-28 16:51:40,19,1
65,2016-06-28 17:51:40,42,1
65,2016-06-28 18:51:40,11,1
65,2016-06-28 19:51:40,19,1
65,2016-06-28 20:52:37,0,1
65,2016-06-28 21:52:37,11,1
65,2016-06-28 22:52:37,4,1
65,2016-06-28 23:52:37,9,1
65,2016-06-29 00:52:22,16,1
65,2016-06-29 01:52:22,1,1
65,2016-06-29 02:52:22,40,1
65,2016-06-29 03:52:22,14,1
65,2016-06-29 04:52:59,15,1
65,2016-06-29 05:52:59,42,1
65,2016-06-29 06:52:59,0,1
65,2016-06-29 07:52:59,0,1
65,2016-06-29 20:49:29,252,1
65,2016-06-29 21:49:29,35,1
65,2016-06-29 22:49:29,17,1
65,2016-06-29 23:49:29,59,1
65,2016-06-30 00:53:41,20,1
65,2016-06-30 01:53:41,6,1
65,2016-06-30 02:53:41,2,1
65,2016-06-30 03:53:41,27,1
65,2016-06-30 04:50:53,0,1
65,2016-06-30 05:50:53,0,1
65,2016-06-30 06:50:53,1,1
65,2016-06-30 07:50:53,0,1
65,2016-06-30 08:51:43,6,1
65,2016-06-30 09:51:43,10,1
65,2016-06-30 10:51:43,11,1
65,2016-06-30 11:51:43,7,1
65,2016-06-30 12:34:42,14,1
65,2016-06-30 13:34:42,83,1
65,2016-06-30 14:34:42,52,1
65,2016-06-30 15:34:42,4,1
65,2016-06-30 20:51:33,20,1
65,2016-06-30 21:51:33,8,1
65,2016-06-30 22:51:33,20,1
65,2016-06-30 23:51:33,73,1
65,2016-07-01 00:35:00,5,1
65,2016-07-01 01:35:00,34,1
65,2016-07-01 02:35:00,12,1
65,2016-07-01 03:35:00,0,1
65,2016-07-01 08:51:36,57,1
65,2016-07-01 09:51:36,10,1
65,2016-07-01 10:51:36,23,1
65,2016-07-01 11:51:36,1,1
65,2016-07-01 12:34:40,15,1
65,2016-07-01 13:34:40,28,1
65,2016-07-01 14:34:40,29,1
65,2016-07-01 15:34:40,15,1
65,2016-07-01 20:34:40,169,1
65,2016-07-01 21:34:40,1,1
65,2016-07-01 22:34:40,1,1
65,2016-07-01 23:34:40,1,1
65,2016-07-02 04:34:41,38,1
65,2016-07-02 05:34:41,0,1
65,2016-07-02 06:34:41,0,1
65,2016-07-02 07:34:41,0,1
65,2016-07-02 16:34:42,145,1
65,2016-07-02 17:34:42,22,1
65,2016-07-02 18:34:42,1,1
65,2016-07-02 19:34:42,15,1
65,2016-07-02 20:34:38,36,1
65,2016-07-02 21:34:38,58,1
65,2016-07-02 22:34:38,0,1
65,2016-07-02 23:34:38,1,1
65,2016-07-03 00:34:38,29,1
65,2016-07-03 01:34:38,34,1
65,2016-07-03 02:34:38,7,1
65,2016-07-03 03:34:38,2,1
65,2016-07-03 04:34:36,0,1
65,2016-07-03 05:34:36,0,1
65,2016-07-03 06:34:36,0,1
65,2016-07-03 07:34:36,1,1
65,2016-07-03 16:51:19,75,1
65,2016-07-03 17:51:19,12,1
65,2016-07-03 18:51:19,7,1
65,2016-07-03 19:51:19,11,1
65,2016-07-03 20:34:35,84,1
65,2016-07-03 21:34:35,0,1
65,2016-07-03 22:34:35,4,1
65,2016-07-03 23:34:35,1,1
65,2016-07-04 00:34:36,1,1
65,2016-07-04 01:34:36,11,1
65,2016-07-04 02:34:36,53,1
65,2016-07-04 03:34:36,1,1
65,2016-07-04 12:52:44,137,1
65,2016-07-04 13:52:44,26,1
65,2016-07-04 14:52:44,10,1
65,2016-07-04 15:52:44,29,1
65,2016-07-04 16:34:32,35,1
65,2016-07-04 17:34:32,11,1
65,2016-07-04 18:34:32,8,1
65,2016-07-04 19:34:32,10,1
65,2016-07-04 20:53:16,0,1
65,2016-07-04 21:53:16,43,1
65,2016-07-04 22:53:16,36,1
65,2016-07-04 23:53:16,23,1
65,2016-07-05 00:34:34,13,1
65,2016-07-05 01:34:34,52,1
65,2016-07-05 02:34:34,30,1
65,2016-07-05 03:34:34,0,1
65,2016-07-05 04:51:24,0,1
65,2016-07-05 05:51:24,0,1
65,2016-07-05 06:51:24,0,1
65,2016-07-05 07:51:24,1,1
65,2016-07-05 08:34:40,6,1
65,2016-07-05 09:34:40,11,1
65,2016-07-05 10:34:40,41,1
65,2016-07-05 11:34:40,21,1
65,2016-07-05 12:52:42,62,1
65,2016-07-05 13:52:42,6,1
65,2016-07-05 14:52:42,58,1
65,2016-07-05 15:52:42,22,1
65,2016-07-05 16:34:34,28,1
65,2016-07-05 17:34:34,48,1
65,2016-07-05 18:34:34,66,1
65,2016-07-05 19:34:34,23,1
65,2016-07-05 20:34:30,1,1
65,2016-07-05 21:34:30,0,1
65,2016-07-05 22:34:30,1,1
65,2016-07-05 23:34:30,9,1
65,2016-07-06 00:34:29,52,1
65,2016-07-06 01:34:29,36,1
65,2016-07-06 02:34:29,21,1
65,2016-07-06 03:34:29,0,1
65,2016-07-06 04:34:29,14,1
65,2016-07-06 05:34:29,41,1
65,2016-07-06 06:34:29,0,1
65,2016-07-06 07:34:29,1,1
65,2016-07-06 08:52:18,0,1
65,2016-07-06 09:52:18,5,1
65,2016-07-06 10:52:18,3,1
65,2016-07-06 11:52:18,1,1
65,2016-07-06 20:34:27,208,1
65,2016-07-06 21:34:27,9,1
65,2016-07-06 22:34:27,17,1
65,2016-07-06 23:34:27,24,1
65,2016-07-07 00:34:28,20,1
65,2016-07-07 01:34:28,29,1
65,2016-07-07 02:34:28,0,1
65,2016-07-07 03:34:28,0,1
65,2016-07-07 04:34:27,0,1
65,2016-07-07 05:34:27,0,1
65,2016-07-07 06:34:27,5,1
65,2016-07-07 07:34:27,0,1
65,2016-07-07 12:34:26,100,1
65,2016-07-07 13:34:26,46,1
65,2016-07-07 14:34:26,41,1
65,2016-07-07 15:34:26,98,1
65,2016-07-08 00:34:41,27,1
65,2016-07-08 01:34:41,30,1
65,2016-07-08 02:34:41,0,1
65,2016-07-08 03:34:41,1,1
65,2016-07-08 04:52:39,0,1
65,2016-07-08 05:52:39,0,1
65,2016-07-08 06:52:39,0,1
65,2016-07-08 07:52:39,0,1
65,2016-07-08 08:34:26,1,1
65,2016-07-08 09:34:26,11,1
65,2016-07-08 10:34:26,0,1
65,2016-07-08 11:34:26,7,1
65,2016-07-08 12:34:26,22,1
65,2016-07-08 13:34:26,23,1
65,2016-07-08 14:34:26,26,1
65,2016-07-08 15:34:26,0,1
65,2016-07-08 16:52:35,18,1
65,2016-07-08 17:52:35,27,1
65,2016-07-08 18:52:35,8,1
65,2016-07-08 19:52:35,22,1
65,2016-07-08 20:34:23,1,1
65,2016-07-08 21:34:23,9,1
65,2016-07-08 22:34:23,1,1
65,2016-07-08 23:34:23,11,1
65,2016-07-09 04:34:21,54,1
65,2016-07-09 05:34:21,1,1
65,2016-07-09 06:34:21,0,1
65,2016-07-09 07:34:21,0,1
65,2016-07-09 08:51:59,3,1
65,2016-07-09 09:51:59,7,1
65,2016-07-09 10:51:59,34,1
65,2016-07-09 11:51:59,0,1
65,2016-07-09 12:34:22,14,1
65,2016-07-09 13:34:22,10,1
65,2016-07-09 14:34:22,0,1
65,2016-07-09 15:34:22,0,1
65,2016-07-09 16:34:21,0,1
65,2016-07-09 17:34:21,1,1
65,2016-07-09 18:34:21,0,1
65,2016-07-09 19:34:21,0,1
65,2016-07-10 00:34:22,23,1
65,2016-07-10 01:34:22,8,1
65,2016-07-10 02:34:22,0,1
65,2016-07-10 03:34:22,1,1
65,2016-07-10 04:52:53,40,1
65,2016-07-10 05:52:53,42,1
65,2016-07-10 06:52:53,0,1
65,2016-07-10 07:52:53,0,1
65,2016-07-10 08:34:34,0,1
65,2016-07-10 09:34:34,1,1
65,2016-07-10 10:34:34,0,1
65,2016-07-10 11:34:34,3,1
65,2016-07-10 12:34:21,49,1
65,2016-07-10 13:34:21,24,1
65,2016-07-10 14:34:21,44,1
65,2016-07-10 15:34:21,0,1
65,2016-07-10 16:34:20,6,1
65,2016-07-10 17:34:20,23,1
65,2016-07-10 18:34:20,3,1
65,2016-07-10 19:34:20,50,1
65,2016-07-10 20:52:12,0,1
65,2016-07-10 21:52:12,3,1
65,2016-07-10 22:52:12,0,1
65,2016-07-10 23:52:12,1,1
65,2016-07-11 00:34:23,0,1
65,2016-07-11 01:34:23,3,1
65,2016-07-11 02:34:23,14,1
65,2016-07-11 03:34:23,8,1
65,2016-07-11 04:34:24,0,1
65,2016-07-11 05:34:24,0,1
65,2016-07-11 06:34:24,0,1
65,2016-07-11 07:34:24,1,1
65,2016-07-11 12:49:39,53,1
65,2016-07-11 13:49:39,2,1
65,2016-07-11 14:49:39,46,1
65,2016-07-11 15:49:39,36,1
65,2016-07-11 16:34:17,6,1
65,2016-07-11 17:34:17,7,1
65,2016-07-11 18:34:17,6,1
65,2016-07-11 19:34:17,16,1
65,2016-07-11 20:50:32,0,1
65,2016-07-11 21:50:32,2,1
65,2016-07-11 22:50:32,10,1
65,2016-07-11 23:50:32,31,1
65,2016-07-12 00:34:26,2,1
65,2016-07-12 01:34:26,41,1
65,2016-07-12 02:34:26,9,1
65,2016-07-12 03:34:26,0,1
65,2016-07-12 04:34:29,0,1
65,2016-07-12 05:34:29,0,1
65,2016-07-12 06:34:29,0,1
65,2016-07-12 07:34:29,1,1
65,2016-07-12 08:34:16,1,1
65,2016-07-12 09:34:16,5,1
65,2016-07-12 10:34:16,1,1
65,2016-07-12 11:34:16,7,1
65,2016-07-12 12:34:15,0,1
65,2016-07-12 13:34:15,17,1
65,2016-07-12 14:34:15,25,1
65,2016-07-12 15:34:15,73,1
65,2016-07-12 16:34:41,35,1
65,2016-07-12 17:34:41,3,1
65,2016-07-12 18:34:41,6,1
65,2016-07-12 19:34:41,64,1
65,2016-07-12 20:50:15,50,1
65,2016-07-12 21:50:15,9,1
65,2016-07-12 22:50:15,1,1
65,2016-07-12 23:50:15,11,1
65,2016-07-13 00:53:39,34,1
65,2016-07-13 01:53:39,7,1
65,2016-07-13 02:53:39,3,1
65,2016-07-13 03:53:39,2,1
65,2016-07-13 04:34:14,14,1
65,2016-07-13 05:34:14,41,1
65,2016-07-13 06:34:14,0,1
65,2016-07-13 07:34:14,1,1
65,2016-07-13 08:34:14,0,1
65,2016-07-13 09:34:14,0,1
65,2016-07-13 10:34:14,2,1
65,2016-07-13 11:34:14,41,1
65,2016-07-13 12:52:50,14,1
65,2016-07-13 13:52:50,12,1
65,2016-07-13 14:52:50,4,1
65,2016-07-13 15:52:50,24,1
65,2016-07-13 16:50:45,0,1
65,2016-07-13 17:50:45,3,1
65,2016-07-13 18:50:45,46,1
65,2016-07-13 19:50:45,7,1
65,2016-07-13 20:34:21,8,1
65,2016-07-13 21:34:21,0,1
65,2016-07-13 22:34:21,0,1
65,2016-07-13 23:34:21,20,1
65,2016-07-14 00:51:58,44,1
65,2016-07-14 01:51:58,7,1
65,2016-07-14 02:51:58,0,1
