user_number,datetime,Consommation,cluster,anomalie,type
1_16,2016-10-03 10:17:14,10,1,0,pas d'anomalie
1_16,2016-10-03 11:17:14,21,1,0,pas d'anomalie
1_16,2016-10-03 12:17:14,38,1,0,pas d'anomalie
1_16,2016-10-03 13:17:14,0,1,0,pas d'anomalie
1_16,2016-10-03 14:17:15,0,1,0,pas d'anomalie
1_16,2016-10-03 15:17:15,0,1,0,pas d'anomalie
1_16,2016-10-03 16:17:15,11,1,0,pas d'anomalie
1_16,2016-10-03 17:17:15,0,1,0,pas d'anomalie
1_16,2016-10-03 18:17:13,0,1,0,pas d'anomalie
1_16,2016-10-03 19:17:13,5,1,0,pas d'anomalie
1_16,2016-10-03 20:17:13,2,1,0,pas d'anomalie
1_16,2016-10-03 21:17:13,25,1,0,pas d'anomalie
1_16,2016-10-03 22:17:15,0,1,0,pas d'anomalie
1_16,2016-10-03 23:17:15,0,1,0,pas d'anomalie
1_16,2016-10-04 00:17:15,8,1,0,pas d'anomalie
1_16,2016-10-04 01:17:15,19,1,0,pas d'anomalie
1_16,2016-10-04 02:17:13,43,1,0,pas d'anomalie
1_16,2016-10-04 03:17:13,0,1,0,pas d'anomalie
1_16,2016-10-04 04:17:13,1,1,0,pas d'anomalie
1_16,2016-10-04 05:17:13,0,1,0,pas d'anomalie
1_16,2016-10-04 06:17:14,2,1,0,pas d'anomalie
1_16,2016-10-04 07:17:14,30,1,0,pas d'anomalie
1_16,2016-10-04 08:17:14,0,1,0,pas d'anomalie
1_16,2016-10-04 09:17:14,0,1,0,pas d'anomalie
1_16,2016-10-04 10:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 11:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 12:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 13:17:12,83,1,0,pas d'anomalie
1_16,2016-10-04 14:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 15:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 16:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 17:17:12,0,1,0,pas d'anomalie
1_16,2016-10-04 18:17:11,0,1,0,pas d'anomalie
1_16,2016-10-04 19:17:11,48,1,0,pas d'anomalie
1_16,2016-10-04 20:17:11,16,1,0,pas d'anomalie
1_16,2016-10-04 21:17:11,0,1,0,pas d'anomalie
1_16,2016-10-04 22:17:11,0,1,0,pas d'anomalie
1_16,2016-10-04 23:17:11,22,1,0,pas d'anomalie
1_16,2016-10-05 00:17:11,21,1,0,pas d'anomalie
1_16,2016-10-05 01:17:11,5,1,0,pas d'anomalie
1_16,2016-10-05 02:17:11,0,1,0,pas d'anomalie
1_16,2016-10-05 03:17:11,0,1,0,pas d'anomalie
1_16,2016-10-05 04:17:11,25,1,0,pas d'anomalie
1_16,2016-10-05 05:17:11,0,1,0,pas d'anomalie
1_16,2016-10-05 06:17:12,10,1,0,pas d'anomalie
1_16,2016-10-05 07:17:12,127,1,0,pas d'anomalie
1_16,2016-10-05 08:17:12,0,1,0,pas d'anomalie
1_16,2016-10-05 09:17:12,5,1,0,pas d'anomalie
1_16,2016-10-05 10:17:10,11,1,0,pas d'anomalie
1_16,2016-10-05 11:17:10,19,1,0,pas d'anomalie
1_16,2016-10-05 12:17:10,116,1,0,pas d'anomalie
1_16,2016-10-05 13:17:10,0,1,0,pas d'anomalie
1_16,2016-10-05 14:17:10,23,1,0,pas d'anomalie
1_16,2016-10-05 15:17:10,0,1,0,pas d'anomalie
1_16,2016-10-05 16:17:10,2,1,0,pas d'anomalie
1_16,2016-10-05 17:17:10,0,1,0,pas d'anomalie
1_16,2016-10-05 18:17:08,0,1,0,pas d'anomalie
1_16,2016-10-05 19:17:08,0,1,0,pas d'anomalie
1_16,2016-10-05 20:17:08,38,1,0,pas d'anomalie
1_16,2016-10-05 21:17:08,116,1,0,pas d'anomalie
1_16,2016-10-05 22:17:09,0,1,0,pas d'anomalie
1_16,2016-10-05 23:17:09,34,1,0,pas d'anomalie
1_16,2016-10-06 00:17:09,1,1,0,pas d'anomalie
1_16,2016-10-06 01:17:09,0,1,0,pas d'anomalie
1_16,2016-10-06 02:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 03:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 04:17:08,9,1,0,pas d'anomalie
1_16,2016-10-06 05:17:08,16,1,0,pas d'anomalie
1_16,2016-10-06 06:17:24,1,1,0,pas d'anomalie
1_16,2016-10-06 07:17:24,0,1,0,pas d'anomalie
1_16,2016-10-06 08:17:24,0,1,0,pas d'anomalie
1_16,2016-10-06 09:17:24,19,1,0,pas d'anomalie
1_16,2016-10-06 10:17:08,38,1,0,pas d'anomalie
1_16,2016-10-06 11:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 12:17:08,51,1,0,pas d'anomalie
1_16,2016-10-06 13:17:08,22,1,0,pas d'anomalie
1_16,2016-10-06 14:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 15:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 16:17:08,43,1,0,pas d'anomalie
1_16,2016-10-06 17:17:08,0,1,0,pas d'anomalie
1_16,2016-10-06 18:17:07,0,1,0,pas d'anomalie
1_16,2016-10-06 19:17:07,0,1,0,pas d'anomalie
1_16,2016-10-06 20:17:07,39,1,0,pas d'anomalie
1_16,2016-10-06 21:17:07,9,1,0,pas d'anomalie
1_16,2016-10-06 22:17:07,10,1,0,pas d'anomalie
1_16,2016-10-06 23:17:07,0,1,0,pas d'anomalie
1_16,2016-10-07 00:17:07,0,1,0,pas d'anomalie
1_16,2016-10-07 01:17:07,27,1,0,pas d'anomalie
1_16,2016-10-07 02:17:07,13,1,0,pas d'anomalie
1_16,2016-10-07 03:17:07,0,1,0,pas d'anomalie
1_16,2016-10-07 04:17:07,2,1,0,pas d'anomalie
1_16,2016-10-07 05:17:07,12,1,0,pas d'anomalie
1_16,2016-10-07 06:17:07,90,1,0,pas d'anomalie
1_16,2016-10-07 07:17:07,25,1,0,pas d'anomalie
1_16,2016-10-07 08:17:07,8,1,0,pas d'anomalie
1_16,2016-10-07 09:17:07,0,1,0,pas d'anomalie
1_16,2016-10-07 10:17:05,9,1,0,pas d'anomalie
1_16,2016-10-07 11:17:05,47,1,0,pas d'anomalie
1_16,2016-10-07 12:17:05,0,1,0,pas d'anomalie
1_16,2016-10-07 13:17:05,8,1,0,pas d'anomalie
1_16,2016-10-07 14:17:05,3,1,0,pas d'anomalie
1_16,2016-10-07 15:17:05,63,1,0,pas d'anomalie
1_16,2016-10-07 16:17:05,24,1,0,pas d'anomalie
1_16,2016-10-07 17:17:05,0,1,0,pas d'anomalie
1_16,2016-10-07 18:17:04,0,1,0,pas d'anomalie
1_16,2016-10-07 19:17:04,0,1,0,pas d'anomalie
1_16,2016-10-07 20:17:04,9,1,0,pas d'anomalie
1_16,2016-10-07 21:17:04,0,1,0,pas d'anomalie
1_16,2016-10-07 22:17:06,0,1,0,pas d'anomalie
1_16,2016-10-07 23:17:06,73,1,0,pas d'anomalie
1_16,2016-10-08 00:17:06,1,1,0,pas d'anomalie
1_16,2016-10-08 01:17:06,0,1,0,pas d'anomalie
1_16,2016-10-08 02:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 03:17:02,40,1,0,pas d'anomalie
1_16,2016-10-08 04:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 05:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 06:17:03,0,1,0,pas d'anomalie
1_16,2016-10-08 07:17:03,0,1,0,pas d'anomalie
1_16,2016-10-08 08:17:03,3,1,0,pas d'anomalie
1_16,2016-10-08 09:17:03,0,1,0,pas d'anomalie
1_16,2016-10-08 10:17:03,0,1,0,pas d'anomalie
1_16,2016-10-08 11:17:03,0,1,0,pas d'anomalie
1_16,2016-10-08 12:17:03,99,1,0,pas d'anomalie
1_16,2016-10-08 13:17:03,90,1,0,pas d'anomalie
1_16,2016-10-08 14:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 15:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 16:17:02,36,1,0,pas d'anomalie
1_16,2016-10-08 17:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 18:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 19:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 20:17:02,1,1,0,pas d'anomalie
1_16,2016-10-08 21:17:02,0,1,0,pas d'anomalie
1_16,2016-10-08 22:17:03,15,1,0,pas d'anomalie
1_16,2016-10-08 23:17:03,3,1,0,pas d'anomalie
1_16,2016-10-09 00:17:03,0,1,0,pas d'anomalie
1_16,2016-10-09 01:17:03,0,1,0,pas d'anomalie
1_16,2016-10-09 02:17:00,0,1,0,pas d'anomalie
1_16,2016-10-09 03:17:00,9,1,0,pas d'anomalie
1_16,2016-10-09 04:17:00,41,1,0,pas d'anomalie
1_16,2016-10-09 05:17:00,44,1,0,pas d'anomalie
1_16,2016-10-09 06:17:01,4,1,0,pas d'anomalie
1_16,2016-10-09 07:17:01,1,1,0,pas d'anomalie
1_16,2016-10-09 08:17:01,6,1,0,pas d'anomalie
1_16,2016-10-09 09:17:01,0,1,0,pas d'anomalie
1_16,2016-10-09 10:17:00,15,1,0,pas d'anomalie
1_16,2016-10-09 11:17:00,12,1,0,pas d'anomalie
1_16,2016-10-09 12:17:00,0,1,0,pas d'anomalie
1_16,2016-10-09 13:17:00,8,1,0,pas d'anomalie
1_16,2016-10-09 14:17:02,0,1,0,pas d'anomalie
1_16,2016-10-09 15:17:02,39,1,0,pas d'anomalie
1_16,2016-10-09 16:17:02,0,1,0,pas d'anomalie
1_16,2016-10-09 17:17:02,4,1,0,pas d'anomalie
1_16,2016-10-09 18:16:58,6,1,0,pas d'anomalie
1_16,2016-10-09 19:16:58,0,1,0,pas d'anomalie
1_16,2016-10-09 20:16:58,0,1,0,pas d'anomalie
1_16,2016-10-09 21:16:58,8,1,0,pas d'anomalie
1_16,2016-10-09 22:17:00,0,1,0,pas d'anomalie
1_16,2016-10-09 23:17:00,0,1,0,pas d'anomalie
1_16,2016-10-10 00:17:00,7,1,0,pas d'anomalie
1_16,2016-10-10 01:17:00,41,1,0,pas d'anomalie
1_16,2016-10-10 02:16:58,28,1,0,pas d'anomalie
1_16,2016-10-10 03:16:58,0,1,0,pas d'anomalie
1_16,2016-10-10 04:16:58,7,1,0,pas d'anomalie
1_16,2016-10-10 05:16:58,0,1,0,pas d'anomalie
1_16,2016-10-10 06:16:59,0,1,0,pas d'anomalie
1_16,2016-10-10 07:16:59,71,1,0,pas d'anomalie
1_16,2016-10-10 08:16:59,0,1,0,pas d'anomalie
1_16,2016-10-10 09:16:59,0,1,0,pas d'anomalie
1_16,2016-10-10 10:16:58,0,1,0,pas d'anomalie
1_16,2016-10-10 11:16:58,27,1,0,pas d'anomalie
1_16,2016-10-10 12:16:58,7,1,0,pas d'anomalie
1_16,2016-10-10 13:16:58,0,1,0,pas d'anomalie
1_16,2016-10-10 14:16:59,0,1,0,pas d'anomalie
1_16,2016-10-10 15:16:59,6,1,0,pas d'anomalie
1_16,2016-10-10 16:16:59,5,1,0,pas d'anomalie
1_16,2016-10-10 17:16:59,39,1,0,pas d'anomalie
1_16,2016-10-10 18:16:57,0,1,0,pas d'anomalie
1_16,2016-10-10 19:16:57,11,1,0,pas d'anomalie
1_16,2016-10-10 20:16:57,0,1,0,pas d'anomalie
1_16,2016-10-10 21:16:57,0,1,0,pas d'anomalie
1_16,2016-10-10 22:16:58,0,1,0,pas d'anomalie
1_16,2016-10-10 23:16:58,7,1,0,pas d'anomalie
1_16,2016-10-11 00:16:58,0,1,0,pas d'anomalie
1_16,2016-10-11 01:16:58,29,1,0,pas d'anomalie
1_16,2016-10-11 02:16:58,0,1,0,pas d'anomalie
1_16,2016-10-11 03:16:58,0,1,0,pas d'anomalie
1_16,2016-10-11 04:16:58,102,1,0,pas d'anomalie
1_16,2016-10-11 05:16:58,29,1,0,pas d'anomalie
1_16,2016-10-11 06:16:56,6,1,0,pas d'anomalie
1_16,2016-10-11 07:16:56,0,1,0,pas d'anomalie
1_16,2016-10-11 08:16:56,0,1,0,pas d'anomalie
1_16,2016-10-11 09:16:56,0,1,0,pas d'anomalie
1_16,2016-10-11 10:16:55,17,1,0,pas d'anomalie
1_16,2016-10-11 11:16:55,0,1,0,pas d'anomalie
1_16,2016-10-11 12:16:55,0,1,0,pas d'anomalie
1_16,2016-10-11 21:16:55,0,1,0,pas d'anomalie
1_16,2016-10-11 22:16:56,156,1,0,pas d'anomalie
1_16,2016-10-11 23:16:56,8,1,0,pas d'anomalie
1_16,2016-10-12 00:16:56,0,1,0,pas d'anomalie
1_16,2016-10-12 01:16:56,0,1,0,pas d'anomalie
1_16,2016-10-12 02:16:54,67,1,0,pas d'anomalie
1_16,2016-10-12 03:16:54,0,1,0,pas d'anomalie
1_16,2016-10-12 04:16:54,13,1,0,pas d'anomalie
1_16,2016-10-12 05:16:54,24,1,0,pas d'anomalie
1_16,2016-10-12 06:16:56,0,1,0,pas d'anomalie
1_16,2016-10-12 07:16:56,3,1,0,pas d'anomalie
1_16,2016-10-12 08:16:56,0,1,0,pas d'anomalie
1_16,2016-10-12 09:16:56,81,1,0,pas d'anomalie
1_16,2016-10-12 10:16:54,0,1,0,pas d'anomalie
1_16,2016-10-12 11:16:54,0,1,0,pas d'anomalie
1_16,2016-10-12 12:16:54,0,1,0,pas d'anomalie
1_16,2016-10-12 13:16:54,60,1,0,pas d'anomalie
1_16,2016-10-12 14:16:56,0,1,0,pas d'anomalie
1_16,2016-10-12 15:16:56,30,1,0,pas d'anomalie
1_16,2016-10-12 16:16:56,48,1,0,pas d'anomalie
1_16,2016-10-12 17:16:56,5,1,0,pas d'anomalie
1_16,2016-10-12 18:16:52,7,1,0,pas d'anomalie
1_16,2016-10-12 19:16:52,15,1,0,pas d'anomalie
1_16,2016-10-12 20:16:52,5,1,0,pas d'anomalie
1_16,2016-10-12 21:16:52,0,1,0,pas d'anomalie
1_16,2016-10-12 22:16:54,14,1,0,pas d'anomalie
1_16,2016-10-12 23:16:54,52,1,0,pas d'anomalie
1_16,2016-11-01 00:16:09,0,1,0,pas d'anomalie
1_16,2016-11-01 01:16:06,27,1,0,pas d'anomalie
1_16,2016-11-01 02:16:06,5,1,0,pas d'anomalie
1_16,2016-11-01 03:16:06,7,1,0,pas d'anomalie
1_16,2016-11-01 04:16:06,0,1,0,pas d'anomalie
1_16,2016-11-01 05:16:08,0,1,0,pas d'anomalie
1_16,2016-11-01 06:16:08,0,1,0,pas d'anomalie
1_16,2016-11-01 07:16:08,79,1,0,pas d'anomalie
1_16,2016-11-01 08:16:08,0,1,0,pas d'anomalie
1_16,2016-11-01 09:16:06,0,1,0,pas d'anomalie
1_16,2016-11-01 10:16:06,81,1,0,pas d'anomalie
1_16,2016-11-01 11:16:06,69,1,0,pas d'anomalie
1_16,2016-11-01 12:16:06,0,1,0,pas d'anomalie
1_16,2016-11-01 13:16:06,25,1,0,pas d'anomalie
1_16,2016-11-01 22:16:07,74,1,0,pas d'anomalie
1_16,2016-11-01 23:16:07,52,1,0,pas d'anomalie
1_16,2016-11-02 04:16:04,0,1,0,pas d'anomalie
1_16,2016-11-02 05:16:07,28,1,0,pas d'anomalie
1_16,2016-11-02 06:16:07,0,1,0,pas d'anomalie
1_16,2016-11-02 07:16:07,0,1,0,pas d'anomalie
1_16,2016-11-02 08:16:07,0,1,0,pas d'anomalie
1_16,2016-11-02 09:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 10:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 11:16:06,7,1,0,pas d'anomalie
1_16,2016-11-02 12:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 13:16:03,79,1,0,pas d'anomalie
1_16,2016-11-02 14:16:03,0,1,0,pas d'anomalie
1_16,2016-11-02 15:16:03,134,1,0,pas d'anomalie
1_16,2016-11-02 16:16:03,12,1,0,pas d'anomalie
1_16,2016-11-02 17:16:06,7,1,0,pas d'anomalie
1_16,2016-11-02 18:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 19:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 20:16:06,0,1,0,pas d'anomalie
1_16,2016-11-02 21:16:03,0,1,0,pas d'anomalie
1_16,2016-11-02 22:16:03,5,1,0,pas d'anomalie
1_16,2016-11-02 23:16:03,5,1,0,pas d'anomalie
1_16,2016-11-03 00:16:03,20,1,0,pas d'anomalie
1_16,2016-11-03 01:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 02:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 03:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 04:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 05:16:03,27,1,0,pas d'anomalie
1_16,2016-11-03 06:16:03,0,1,0,pas d'anomalie
1_16,2016-11-03 07:16:03,0,1,0,pas d'anomalie
1_16,2016-11-03 08:16:03,33,1,0,pas d'anomalie
1_16,2016-11-03 09:16:02,12,1,0,pas d'anomalie
1_16,2016-11-03 10:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 11:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 12:16:02,5,1,0,pas d'anomalie
1_16,2016-11-03 13:16:01,0,1,0,pas d'anomalie
1_16,2016-11-03 14:16:01,64,1,0,pas d'anomalie
1_16,2016-11-03 15:16:01,17,1,0,pas d'anomalie
1_16,2016-11-03 16:16:01,10,1,0,pas d'anomalie
1_16,2016-11-03 17:16:00,1,1,0,pas d'anomalie
1_16,2016-11-03 18:16:00,11,1,0,pas d'anomalie
1_16,2016-11-03 19:16:00,1,1,0,pas d'anomalie
1_16,2016-11-03 20:16:00,13,1,0,pas d'anomalie
1_16,2016-11-03 21:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 22:16:02,0,1,0,pas d'anomalie
1_16,2016-11-03 23:16:02,0,1,0,pas d'anomalie
1_16,2016-11-04 00:16:02,0,1,0,pas d'anomalie
1_16,2016-11-04 05:15:59,0,1,0,pas d'anomalie
1_16,2016-11-04 06:15:59,12,1,0,pas d'anomalie
1_16,2016-11-04 07:15:59,107,1,0,pas d'anomalie
1_16,2016-11-04 08:15:59,12,1,0,pas d'anomalie
1_16,2016-11-04 09:15:58,4,1,0,pas d'anomalie
1_16,2016-11-04 10:15:58,9,1,0,pas d'anomalie
1_16,2016-11-04 11:15:58,0,1,0,pas d'anomalie
1_16,2016-11-04 12:15:58,0,1,0,pas d'anomalie
1_16,2016-11-04 13:15:58,12,1,0,pas d'anomalie
1_16,2016-11-04 14:15:58,35,1,0,pas d'anomalie
1_16,2016-11-04 15:15:58,0,1,0,pas d'anomalie
1_16,2016-11-04 16:15:58,0,1,0,pas d'anomalie
1_16,2016-11-04 17:15:57,8,1,0,pas d'anomalie
1_16,2016-11-04 18:15:57,0,1,0,pas d'anomalie
1_16,2016-11-04 19:15:57,25,1,0,pas d'anomalie
1_16,2016-11-04 20:15:57,0,1,0,pas d'anomalie
1_16,2016-11-04 21:15:58,9,1,0,pas d'anomalie
1_16,2016-11-04 22:15:58,0,1,0,pas d'anomalie
1_16,2016-11-04 23:15:58,0,1,0,pas d'anomalie
1_16,2016-11-05 00:15:58,0,1,0,pas d'anomalie
1_16,2016-11-05 01:15:58,90,1,0,pas d'anomalie
1_16,2016-11-05 02:15:58,0,1,0,pas d'anomalie
1_16,2016-11-05 03:15:58,0,1,0,pas d'anomalie
1_16,2016-11-05 04:15:58,0,1,0,pas d'anomalie
1_16,2016-11-05 05:15:57,9,1,0,pas d'anomalie
1_16,2016-11-05 06:15:57,62,1,0,pas d'anomalie
1_16,2016-11-05 07:15:57,0,1,0,pas d'anomalie
1_16,2016-11-05 08:15:57,2,1,0,pas d'anomalie
1_16,2016-11-05 09:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 10:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 11:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 12:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 13:15:56,62,1,0,pas d'anomalie
1_16,2016-11-05 14:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 15:15:56,22,1,0,pas d'anomalie
1_16,2016-11-05 16:15:56,18,1,0,pas d'anomalie
1_16,2016-11-05 17:15:55,20,1,0,pas d'anomalie
1_16,2016-11-05 18:15:55,8,1,0,pas d'anomalie
1_16,2016-11-05 19:15:55,126,1,0,pas d'anomalie
1_16,2016-11-05 20:15:55,0,1,0,pas d'anomalie
1_16,2016-11-05 21:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 22:15:56,0,1,0,pas d'anomalie
1_16,2016-11-05 23:15:56,0,1,0,pas d'anomalie
1_16,2016-11-06 00:15:56,0,1,0,pas d'anomalie
1_16,2016-11-06 01:16:23,0,1,0,pas d'anomalie
1_16,2016-11-06 02:16:23,0,1,0,pas d'anomalie
1_16,2016-11-06 03:16:23,17,1,0,pas d'anomalie
1_16,2016-11-06 04:16:23,12,1,0,pas d'anomalie
1_16,2016-11-06 05:15:55,4,1,0,pas d'anomalie
1_16,2016-11-06 06:15:55,0,1,0,pas d'anomalie
1_16,2016-11-06 07:15:55,22,1,0,pas d'anomalie
1_16,2016-11-06 08:15:55,28,1,0,pas d'anomalie
1_16,2016-11-06 09:15:53,0,1,0,pas d'anomalie
1_16,2016-11-06 10:15:53,0,1,0,pas d'anomalie
1_16,2016-11-06 11:15:53,0,1,0,pas d'anomalie
1_16,2016-11-06 12:15:53,100,1,0,pas d'anomalie
1_16,2016-11-06 13:16:09,0,1,0,pas d'anomalie
1_16,2016-11-06 14:16:09,0,1,0,pas d'anomalie
1_16,2016-11-06 15:16:09,0,1,0,pas d'anomalie
1_16,2016-11-06 16:16:09,11,1,0,pas d'anomalie
1_16,2016-11-06 17:15:53,0,1,0,pas d'anomalie
1_16,2016-11-06 18:15:53,71,1,0,pas d'anomalie
1_16,2016-11-06 19:15:53,6,1,0,pas d'anomalie
1_16,2016-11-06 20:15:53,0,1,0,pas d'anomalie
1_16,2016-11-06 21:15:55,0,1,0,pas d'anomalie
1_16,2016-11-06 22:15:55,12,1,0,pas d'anomalie
1_16,2016-11-06 23:15:55,1,1,0,pas d'anomalie
1_16,2016-11-07 00:15:55,14,1,0,pas d'anomalie
1_16,2016-11-07 01:15:52,36,1,0,pas d'anomalie
1_16,2016-11-07 02:15:52,0,1,0,pas d'anomalie
1_16,2016-11-07 03:15:52,7,1,0,pas d'anomalie
1_16,2016-11-07 04:15:52,20,1,0,pas d'anomalie
1_16,2016-11-07 05:15:53,82,1,0,pas d'anomalie
1_16,2016-11-07 06:15:53,0,1,0,pas d'anomalie
1_16,2016-11-07 07:15:53,16,1,0,pas d'anomalie
1_16,2016-11-07 08:15:53,1,1,0,pas d'anomalie
1_16,2016-11-07 09:15:51,1,1,0,pas d'anomalie
1_16,2016-11-07 10:15:51,0,1,0,pas d'anomalie
1_16,2016-11-07 11:15:51,0,1,0,pas d'anomalie
1_16,2016-11-07 12:15:51,16,1,0,pas d'anomalie
1_16,2016-11-07 13:15:53,0,1,0,pas d'anomalie
1_16,2016-11-07 14:15:53,0,1,0,pas d'anomalie
1_16,2016-11-07 15:15:53,0,1,0,pas d'anomalie
1_16,2016-11-07 16:15:53,36,1,0,pas d'anomalie
1_16,2016-11-07 17:15:56,0,1,0,pas d'anomalie
1_16,2016-11-07 18:15:56,0,1,0,pas d'anomalie
1_16,2016-11-07 19:15:56,16,1,0,pas d'anomalie
1_16,2016-11-07 20:15:56,10,1,0,pas d'anomalie
1_16,2016-11-07 21:16:56,7,1,0,pas d'anomalie
1_16,2016-11-07 22:16:56,0,1,0,pas d'anomalie
1_16,2016-11-07 23:16:56,1,1,0,pas d'anomalie
1_16,2016-11-08 00:16:56,0,1,0,pas d'anomalie
1_16,2016-11-08 01:15:50,42,1,0,pas d'anomalie
1_16,2016-11-08 02:15:50,0,1,0,pas d'anomalie
1_16,2016-11-08 03:15:50,0,1,0,pas d'anomalie
1_16,2016-11-08 04:15:50,0,1,0,pas d'anomalie
1_16,2016-11-08 05:15:50,10,1,0,pas d'anomalie
1_16,2016-11-08 06:15:50,24,1,0,pas d'anomalie
1_16,2016-11-08 07:15:50,0,1,0,pas d'anomalie
1_16,2016-11-08 08:15:50,15,1,0,pas d'anomalie
1_16,2016-11-08 09:15:50,0,1,0,pas d'anomalie
1_16,2016-11-08 10:15:50,8,1,0,pas d'anomalie
1_16,2016-11-08 11:15:50,90,1,0,pas d'anomalie
1_16,2016-11-08 12:15:50,4,1,0,pas d'anomalie
1_16,2016-11-08 13:15:51,6,1,0,pas d'anomalie
1_16,2016-11-08 14:15:51,0,1,0,pas d'anomalie
1_16,2016-11-08 15:15:51,0,1,0,pas d'anomalie
1_16,2016-11-08 16:15:51,0,1,0,pas d'anomalie
1_16,2016-11-08 17:15:48,36,1,0,pas d'anomalie
1_16,2016-11-08 18:15:48,6,1,0,pas d'anomalie
1_16,2016-11-08 19:15:48,0,1,0,pas d'anomalie
1_16,2016-11-08 20:15:48,0,1,0,pas d'anomalie
1_16,2016-11-08 21:15:47,38,1,0,pas d'anomalie
1_16,2016-11-08 22:15:47,89,1,0,pas d'anomalie
1_16,2016-11-08 23:15:47,123,1,0,pas d'anomalie
1_16,2016-11-09 00:15:47,0,1,0,pas d'anomalie
1_16,2016-11-09 01:15:48,0,1,0,pas d'anomalie
1_16,2016-11-09 02:15:48,0,1,0,pas d'anomalie
1_16,2016-11-09 03:15:48,8,1,0,pas d'anomalie
1_16,2016-11-09 04:15:48,23,1,0,pas d'anomalie
1_16,2016-11-09 05:15:50,7,1,0,pas d'anomalie
1_16,2016-11-09 06:15:50,0,1,0,pas d'anomalie
1_16,2016-11-09 07:15:50,40,1,0,pas d'anomalie
1_16,2016-11-09 08:15:50,38,1,0,pas d'anomalie
1_16,2016-11-09 09:15:46,7,1,0,pas d'anomalie
1_16,2016-11-09 10:15:46,61,1,0,pas d'anomalie
1_16,2016-11-09 11:15:46,0,1,0,pas d'anomalie
1_16,2016-11-09 12:15:46,0,1,0,pas d'anomalie
1_16,2016-11-09 13:15:47,1,1,0,pas d'anomalie
1_16,2016-11-09 14:15:47,38,1,0,pas d'anomalie
1_16,2016-11-09 15:15:47,0,1,0,pas d'anomalie
1_16,2016-11-09 16:15:47,13,1,0,pas d'anomalie
1_16,2016-11-09 17:15:46,0,1,0,pas d'anomalie
1_16,2016-11-09 18:15:46,5,1,0,pas d'anomalie
1_16,2016-11-09 19:15:46,7,1,0,pas d'anomalie
1_16,2016-11-09 20:15:46,0,1,0,pas d'anomalie
1_16,2016-11-09 21:15:47,4,1,0,pas d'anomalie
1_16,2016-11-09 22:15:47,0,1,0,pas d'anomalie
1_16,2016-11-09 23:15:47,8,1,0,pas d'anomalie
1_16,2016-11-10 00:15:47,16,1,0,pas d'anomalie
1_16,2016-11-10 01:15:44,8,1,0,pas d'anomalie
1_16,2016-11-10 02:15:44,108,1,0,pas d'anomalie
1_16,2016-11-10 03:15:44,0,1,0,pas d'anomalie
1_16,2016-11-10 04:15:44,1,1,0,pas d'anomalie
1_16,2016-11-10 05:15:46,0,1,0,pas d'anomalie
1_16,2016-11-10 06:15:46,0,1,0,pas d'anomalie
1_16,2016-11-10 07:15:46,0,1,0,pas d'anomalie
1_16,2016-11-10 08:15:46,0,1,0,pas d'anomalie
1_16,2016-11-10 09:15:44,0,1,0,pas d'anomalie
1_16,2016-11-10 10:15:44,43,1,0,pas d'anomalie
1_16,2016-11-10 11:15:44,0,1,0,pas d'anomalie
1_16,2016-11-10 12:15:44,0,1,0,pas d'anomalie
1_16,2016-11-10 13:15:54,41,1,0,pas d'anomalie
